num,A,B,dH,dist,n,diff,date,calc_file,text_file,group,Original,month,year,codeA,typeA,nameA,groupA,rankA,codeB,typeB,nameB,groupB,rankB,Y1,X1,H1,Y2,X2,H2,dH_from_DB,dH_from_file,dH_diff,dist_from_DB,dist_from_file,dist_diff
866,3087b,332U,-7.1596,1672,46,2.12,719,966.raw,3786_Line_1,external,3087b 332U -7.15960 1672. 46 2.12 0719 966.raw,7,2019,514552,main,3087b,9,0,29821,main,332U,7,0,165579.9,541911.7,340.35,167040.294,541164.184,333.151,-7.199,-7.1596,0.0394,1641,1672,31
867,332U,3083b,-20.601,1451,43,1.2,719,966.raw,3786_Line_1,external,332U 3083b -20.60100 1451. 43 1.20 0719 966.raw,7,2019,29821,main,332U,7,0,514549,main,3083b,9,0,167040.294,541164.184,333.151,168402.4,540772.9,312.52,-20.631,-20.601,0.03,1417,1451,34
868,3083b,3082b,4.3816,1185,24,1.08,619,966.raw,3786_Line_1,external,3083b 3082b 4.38160 1185. 24 1.08 0619 966.raw,6,2019,514549,main,3083b,9,0,514548,main,3082b,9,0,168402.4,540772.9,312.52,169552.6,540593.5,316.89,4.37,4.3816,0.0116,1164,1185,21
869,3082b,331U,9.37022,1295,27,1.76,619,966.raw,3786_Line_1,external,3082b 331U 9.37022 1295. 27 1.76 0619 966.raw,6,2019,514548,main,3082b,9,0,29820,main,331U,7,0,169552.6,540593.5,316.89,170781.189,540535.442,326.314,9.424,9.37022,0.05378,1230,1295,65
870,331U,836U,3.36071,2032,50,2.22,619,966.raw,3786_Line_1,external,331U 836U 3.36071 2032. 50 2.22 0619 966.raw,6,2019,29820,main,331U,7,0,459667,main,836U,7,0,170781.189,540535.442,326.314,172316.557,541521.808,329.64,3.326,3.36071,0.03471,1825,2032,207
871,836U,5412MPI,0.60004,1349,35,0.28,619,966.raw,3786_Line_1,external,836U 5412MPI 0.60004 1349. 35 0.28 0619 966.raw,6,2019,459667,main,836U,7,0,562067,main,5412MPI,2,0,172316.557,541521.808,329.64,173332,542031,0,0,0.60004,0,1136,1349,213
872,5412MPI,330U,4.05798,1130,28,1.62,619,966.raw,3786_Line_1,external,5412MPI 330U 4.05798 1130. 28 1.62 0619 966.raw,6,2019,562067,main,5412MPI,2,0,29819,main,330U,7,0,173332,542031,0,174284.999,542586.581,334.337,0,4.05798,0,1103,1130,27
873,330U,7294MPI,4.37256,1236,29,-0.53,619,966.raw,3786_Line_1,external,330U 7294MPI 4.37256 1236. 29 -0.53 0619 966.raw,6,2019,29819,main,330U,7,0,391421,main,7294MPI,2,0,174284.999,542586.581,334.337,175276.128,543152.45,338.6,4.263,4.37256,0.10956,1141,1236,95
874,7294MPI,3072b,10.35788,1136,27,0.98,619,966.raw,3786_Line_1,external,7294MPI 3072b 10.35788 1136. 27 0.98 0619 966.raw,6,2019,391421,main,7294MPI,2,0,514542,main,3072b,9,0,175276.128,543152.45,338.6,176258.8,543531.4,349.05,10.45,10.35788,0.09212,1053,1136,83
875,3072b,7293MPI,36.61536,1841,73,0.91,1019,966.raw,3786_Line_1,external,3072b 7293MPI 36.61536 1841. 73 0.91 1019 966.raw,10,2019,514542,main,3072b,9,0,391420,main,7293MPI,2,4,176258.8,543531.4,349.05,176914.041,544503.586,385.563,36.513,36.61536,0.10236,1172,1841,669
876,7293MPI,7324MPI,-18.07921,1768,89,0.45,1019,966.raw,3786_Line_1,external,7293MPI 7324MPI -18.07921 1768. 89 0.45 1019 966.raw,10,2019,391420,main,7293MPI,2,4,391433,main,7324MPI,2,0,176914.041,544503.586,385.563,177621.2,545713.765,367.46,-18.103,-18.07921,0.02379,1402,1768,366
877,7324MPI,1924W,-13.53096,2353,84,0.77,1019,966.raw,3786_Line_1,external,7324MPI 1924W -13.53096 2353. 84 0.77 1019 966.raw,10,2019,391433,main,7324MPI,2,0,30128,main,1924W,7,4,177621.2,545713.765,367.46,178895.643,546788.693,353.956,-13.504,-13.53096,0.02696,1667,2353,686
878,1924W,328U,-25.16563,1000,39,0.35,1019,966.raw,3786_Line_1,external,1924W 328U -25.16563 1000. 39 0.35 1019 966.raw,10,2019,30128,main,1924W,7,4,29782,main,328U,7,2,178895.643,546788.693,353.956,178077.343,547050.558,328.892,-25.064,-25.16563,0.10163,859,1000,141
879,3879b,1924W,8.74153,1320,44,0.5,1019,966.raw,3786_Line_1,external,3879b 1924W 8.74153 1320. 44 0.50 1019 966.raw,10,2019,411424,main,3879b,9,3,30128,main,1924W,7,4,179630.6,547281.4,345.316,178895.643,546788.693,353.956,8.64,8.74153,0.10153,885,1320,435
880,219U,5509MPI,-19.96146,971,62,1.93,1219,967.raw,3786_Line_1,external,219U 5509MPI -19.96146 971. 62 1.93 1219 967.raw,12,2019,29863,main,219U,7,0,562080,main,5509MPI,2,0,158197.077,489872.569,0,158970,490104,0,0,-19.96146,0,807,971,164
881,5509MPI,218U,-2.76945,1044,48,1.04,1219,967.raw,3786_Line_1,external,5509MPI 218U -2.76945 1044. 48 1.04 1219 967.raw,12,2019,562080,main,5509MPI,2,0,29862,main,218U,7,0,158970,490104,0,159835.861,490569.647,0,0,-2.76945,0,983,1044,61
882,218U,5510MPI,-40.33232,663,51,0.22,1219,967.raw,3786_Line_1,external,218U 5510MPI -40.33232 663. 51 0.22 1219 967.raw,12,2019,29862,main,218U,7,0,566313,main,5510MPI,2,0,159835.861,490569.647,0,160390,490305,0,0,-40.33232,0,614,663,49
883,5510MPI,5508MPI,30.66478,473,41,0.4,1219,967.raw,3786_Line_1,external,5510MPI 5508MPI 30.66478 473. 41 0.40 1219 967.raw,12,2019,566313,main,5510MPI,2,0,562079,main,5508MPI,2,0,160390,490305,0,160835,490110,0,0,30.66478,0,486,473,13
884,5508MPI,217U,46.87975,1113,58,-0.78,1219,967.raw,3786_Line_1,external,5508MPI 217U 46.87975 1113. 58 -0.78 1219 967.raw,12,2019,562079,main,5508MPI,2,0,29861,main,217U,7,0,160835,490110,0,161812.623,490373.856,0,0,46.87975,0,1013,1113,100
885,217U,5507MPI,-8.73665,1013,40,2.1,1219,967.raw,3786_Line_1,external,217U 5507MPI -8.73665 1013. 40 2.10 1219 967.raw,12,2019,29861,main,217U,7,0,566312,main,5507MPI,2,0,161812.623,490373.856,0,162865,490709,0,0,-8.73665,0,1104,1013,91
886,5507MPI,216U,-5.11552,1253,56,0.57,1219,967.raw,3786_Line_1,external,5507MPI 216U -5.11552 1253. 56 0.57 1219 967.raw,12,2019,566312,main,5507MPI,2,0,29860,main,216U,7,0,162865,490709,0,163681.277,491237.633,0,0,-5.11552,0,973,1253,280
887,216U,5416MPI,-17.1726,1297,36,1,1219,967.raw,3786_Line_1,external,216U 5416MPI -17.17260 1297. 36 1.00 1219 967.raw,12,2019,29860,main,216U,7,0,566310,main,5416MPI,2,0,163681.277,491237.633,0,164528.97,492085.94,0,0,-17.1726,0,1199,1297,98
888,5416MPI,4208MPI,-9.79797,1128,39,2.06,1219,967.raw,3786_Line_1,external,5416MPI 4208MPI -9.79797 1128. 39 2.06 1219 967.raw,12,2019,566310,main,5416MPI,2,0,541599,main,4208MPI,2,0,164528.97,492085.94,0,165078,493032,0,0,-9.79797,0,1094,1128,34
889,4208MPI,5417MPI,-13.0885,960,48,-1.2,1219,967.raw,3786_Line_1,external,4208MPI 5417MPI -13.08850 960. 48 -1.20 1219 967.raw,12,2019,541599,main,4208MPI,2,0,566311,main,5417MPI,2,0,165078,493032,0,165128.88,493976.95,0,0,-13.0885,0,946,960,14
890,5417MPI,214U,-25.61674,1396,63,0.16,1219,967.raw,3786_Line_1,external,5417MPI 214U -25.61674 1396. 63 0.16 1219 967.raw,12,2019,566311,main,5417MPI,2,0,29858,main,214U,7,0,165128.88,493976.95,0,165823.771,495155.863,0,0,-25.61674,0,1368,1396,28
891,214U,5418MPI,-13.01096,1245,55,-0.49,1219,967.raw,3786_Line_1,external,214U 5418MPI -13.01096 1245. 55 -0.49 1219 967.raw,12,2019,29858,main,214U,7,0,562071,main,5418MPI,2,0,165823.771,495155.863,0,166645,495919,0,0,-13.01096,0,1121,1245,124
892,5418MPI,213U,-8.65311,1032,62,0.18,1219,967.raw,3786_Line_1,external,5418MPI 213U -8.65311 1032. 62 0.18 1219 967.raw,12,2019,562071,main,5418MPI,2,0,29857,main,213U,7,0,166645,495919,0,166949.793,496839.692,0,0,-8.65311,0,970,1032,62
893,213U,5424MPI,-5.98664,1617,93,1.3,1119,967.raw,3786_Line_1,external,213U 5424MPI -5.98664 1617. 93 1.30 1119 967.raw,11,2019,29857,main,213U,7,0,562077,main,5424MPI,2,0,166949.793,496839.692,0,168302,497414,0,0,-5.98664,0,1469,1617,148
894,5424MPI,3814MPI,-8.9722,1243,71,1.77,1119,967.raw,3786_Line_1,external,5424MPI 3814MPI -8.97220 1243. 71 1.77 1119 967.raw,11,2019,562077,main,5424MPI,2,0,501052,main,3814MPI,2,0,168302,497414,0,169206,498105,0,0,-8.9722,0,1138,1243,105
895,3814MPI,3813MPI,-67.49967,1962,88,0.28,1119,967.raw,3786_Line_1,external,3814MPI 3813MPI -67.49967 1962. 88 0.28 1119 967.raw,11,2019,501052,main,3814MPI,2,0,501051,main,3813MPI,2,0,169206,498105,0,169935,499820,0,0,-67.49967,0,1864,1962,98
896,3813MPI,5425MPI,-37.04232,1467,77,1.94,1119,967.raw,3786_Line_1,external,3813MPI 5425MPI -37.04232 1467. 77 1.94 1119 967.raw,11,2019,501051,main,3813MPI,2,0,562078,main,5425MPI,2,0,169935,499820,0,170617,500817,0,0,-37.04232,0,1208,1467,259
897,5425MPI,210U,19.62337,886,33,0.98,1119,967.raw,3786_Line_1,external,5425MPI 210U 19.62337 886. 33 0.98 1119 967.raw,11,2019,562078,main,5425MPI,2,0,29922,main,210U,7,0,170617,500817,0,171399.646,500499.9,0,0,19.62337,0,844,886,42
898,210U,5423MPI,31.92392,829,48,1.25,1219,967.raw,3786_Line_1,external,210U 5423MPI 31.92392 829. 48 1.25 1219 967.raw,12,2019,29922,main,210U,7,0,562076,main,5423MPI,2,0,171399.646,500499.9,0,172110,500504,0,0,31.92392,0,710,829,119
899,5423MPI,209U,10.55,1413,36,1.15,1119,967.raw,3786_Line_1,external,5423MPI 209U 10.55000 1413. 36 1.15 1119 967.raw,11,2019,562076,main,5423MPI,2,0,29921,main,209U,7,4,172110,500504,0,173218.691,501163.933,824.623,0,10.55,0,1290,1413,123
900,209U,5422MPI,-4.93055,965,19,1.02,1119,967.raw,3786_Line_1,external,209U 5422MPI -4.93055 965. 19 1.02 1119 967.raw,11,2019,29921,main,209U,7,4,562075,main,5422MPI,2,0,173218.691,501163.933,824.623,173972,501738,0,0,-4.93055,0,947,965,18
901,5422MPI,208U,-13.34822,1476,29,2.03,1119,967.raw,3786_Line_1,external,5422MPI 208U -13.34822 1476. 29 2.03 1119 967.raw,11,2019,562075,main,5422MPI,2,0,29920,main,208U,7,4,173972,501738,0,175231.997,502485.875,806.342,0,-13.34822,0,1465,1476,11
902,208U,5421MPI,-4.80988,1016,21,1.61,1119,967.raw,3786_Line_1,external,208U 5421MPI -4.80988 1016. 21 1.61 1119 967.raw,11,2019,29920,main,208U,7,4,562074,main,5421MPI,2,0,175231.997,502485.875,806.342,175929,503199,0,0,-4.80988,0,997,1016,19
903,5421MPI,207U,-11.74809,1347,41,1.1,1119,967.raw,3786_Line_1,external,5421MPI 207U -11.74809 1347. 41 1.10 1119 967.raw,11,2019,562074,main,5421MPI,2,0,29919,main,207U,7,4,175929,503199,0,176795.925,504200.122,789.789,0,-11.74809,0,1324,1347,23
904,207U,5420MPI,-16.2129,765,24,0,1019,967.raw,3786_Line_1,external,207U 5420MPI -16.21290 765. 24 0.00 1019 967.raw,10,2019,29919,main,207U,7,4,562073,main,5420MPI,2,0,176795.925,504200.122,789.789,177226,504808,0,0,-16.2129,0,745,765,20
905,5420MPI,7554MPI,-21.76648,1668,36,1.02,1119,967.raw,3786_Line_1,external,5420MPI 7554MPI -21.76648 1668. 36 1.02 1119 967.raw,11,2019,562073,main,5420MPI,2,0,493700,main,7554MPI,2,3,177226,504808,0,178282.8,505993.5,751.71,0,-21.76648,0,1588,1668,80
906,7554MPI,5419MPI,7.77544,938,25,0.3,1019,967.raw,3786_Line_1,external,7554MPI 5419MPI 7.77544 938. 25 0.30 1019 967.raw,10,2019,493700,main,7554MPI,2,3,562072,main,5419MPI,2,0,178282.8,505993.5,751.71,179105,506385,0,0,7.77544,0,911,938,27
907,5419MPI,7553MPI,9.94504,1182,25,0.37,1019,967.raw,3786_Line_1,external,5419MPI 7553MPI 9.94504 1182. 25 0.37 1019 967.raw,10,2019,562072,main,5419MPI,2,0,493699,main,7553MPI,2,3,179105,506385,0,180178,506807,769.336,0,9.94504,0,1153,1182,29
908,7553MPI,204U,-6.52186,1927,45,2,1019,967.raw,3786_Line_1,external,7553MPI 204U -6.52186 1927. 45 2.00 1019 967.raw,10,2019,493699,main,7553MPI,2,3,29916,main,204U,7,3,180178,506807,769.336,181566.241,507907.305,762.914,-6.422,-6.52186,0.09986,1771,1927,156
909,204U,350U,15.52989,1223,46,1.26,1019,967.raw,3786_Line_1,external,204U 350U 15.52989 1223. 46 1.26 1019 967.raw,10,2019,29916,main,204U,7,3,29772,main,350U,7,2,181566.241,507907.305,762.914,181131.865,508960.965,778.445,15.531,15.52989,0.00111,1140,1223,83
910,350U,859,-2.9801,335,12,0.61,1019,967.raw,3786_Line_1,external,350U 859 -2.98010 335. 12 0.61 1019 967.raw,10,2019,29772,main,350U,7,2,410872,main,859,9,2,181131.865,508960.965,778.445,181100.1,509268.4,775.469,-2.976,-2.9801,0.0041,309,335,26
911,861,351U,-16.79563,1738,47,2.39,1019,967.raw,3786_Line_1,external,861 351U -16.79563 1738. 47 2.39 1019 967.raw,10,2019,410874,main,861,9,2,29735,main,351U,7,2,181314.5,505487.8,787.723,181763.596,507128.398,770.926,-16.797,-16.79563,0.00137,1701,1738,37
912,351U,204U,-8.01066,856,19,0.3,1019,967.raw,3786_Line_1,external,351U 204U -8.01066 856. 19 0.30 1019 967.raw,10,2019,29735,main,351U,7,2,29916,main,204U,7,3,181763.596,507128.398,770.926,181566.241,507907.305,762.914,-8.012,-8.01066,0.00134,804,856,52
