Code,H,HRank
413282,89.518,3
413283,64.805,3
413284,58.867,3
413285,54.562,3
413286,94.758,3
413287,51.909,3
413288,62.585,3
413289,34.2,3
413290,30.733,3
413291,34.129,3
413292,37.578,3
413293,30.017,3
413294,24.81,3
413295,41.837,3
413296,60.608,3
413297,79.581,3
413298,75.942,3
413299,67.668,3
413300,70.607,3
413301,66.577,3
413302,25.068,3
413303,25.973,3
413304,24.899,3
413305,26.296,3
413306,26.344,3
413307,25.032,3
413308,25.057,3
413309,44.681,3
413310,44.179,3
413311,41.444,3
413312,39.294,3
413313,35.145,3
413314,41.381,3
413315,50.781,3
413316,82.972,3
413317,75.373,3
413318,63.092,3
413319,63.203,3
413320,64.814,3
413321,73.026,3
413322,53.976,3
413323,57.683,3
413324,80.185,3
413325,68.191,3
413326,66.931,3
413327,58.624,3
413328,84.292,3
413329,76.84,3
413330,57.223,3
413331,54.179,3
413332,27.639,3
413333,34.935,3
413334,29.719,3
413335,29.022,3
413336,37.052,3
413338,27.559,3
413339,26.437,3
413340,29.073,3
413341,30.875,3
413342,26.048,3
413343,25.158,3
413344,29.2,3
413345,30.809,3
413346,62.202,3
413347,55.302,3
413348,52.279,3
413349,50.301,3
413350,66.367,3
413351,55.2,3
413352,82.32,3
413353,33.102,3
413354,57.673,3
413355,61.104,3
413356,59.988,3
413357,60.512,3
413358,62.845,3
413359,61.318,3
413360,42.086,3
413361,61.899,3
413362,45.12,3
413363,46.429,3
413364,53.123,3
413365,48.927,3
413366,44.959,3
413367,42.937,3
413368,40.392,3
413369,37.969,3
413370,36.178,3
413371,43.775,3
413372,35.829,3
413373,50.756,3
413374,54.95,3
413375,27.799,3
413376,31.262,3
413377,52.55,3
413378,50.586,3
413379,47.42,3
413380,37.325,3
413381,32.074,3
413382,32.44,3
413383,32.098,3
413384,72.241,3
413385,67.046,3
413386,65.367,3
413387,63.592,3
413388,41.578,3
413389,45.063,3
413390,46.618,3
413391,39.478,3
413392,38.928,3
413394,61.763,3
413395,49.748,3
413396,48.91,3
413397,40.152,3
413398,55.854,3
413399,58.283,3
413400,59.81,3
413401,63.995,3
413402,71.384,3
413403,75.704,3
413404,82.067,3
413405,76.094,3
413406,74.495,3
413407,76.425,3
413408,79.499,3
413409,65.442,3
413410,59.645,3
413411,50.296,3
413412,35.857,3
413413,40.262,3
413415,69.556,3
413417,67.221,3
413418,66.136,3
413419,71.097,3
413420,57.105,3
413421,50.173,3
413422,46.326,3
413423,46.558,3
413424,55.743,3
413425,63.24,3
413426,53.792,3
413427,49.247,3
413428,51.634,3
413429,48.597,3
413430,45.925,3
413431,50.402,3
413432,60.24,3
413433,62.094,3
413434,65.152,3
413435,33.673,3
413436,37.471,3
413437,34.603,3
413438,35.213,3
413440,35.28,3
413441,37.723,3
413443,38.369,3
413444,37.327,3
413445,39.294,3
413446,44.543,3
413447,58.713,3
413448,50.867,3
413449,50.268,3
413450,54.267,3
413451,54.962,3
413452,60.46,3
413453,60.908,3
413454,76.329,3
413455,102.213,3
413456,56.979,3
413457,66.922,3
413458,63.201,3
413459,65.984,3
413460,70.073,3
413461,87.012,3
413462,80.764,3
413463,69.28,3
413464,55.599,3
413465,47.803,3
413466,48.929,3
413467,27.507,3
413468,36.037,3
413469,29.07,3
413470,33.426,3
413471,32.431,3
413472,27.764,3
413473,29.392,3
413474,30.255,3
413475,32.165,3
413476,61.515,3
413477,60.092,3
413478,59.589,3
413479,42.58,3
413480,52.139,3
413481,70.794,3
413482,79.436,3
413483,64.106,3
413484,70.158,3
413485,79.297,3
413486,71.43,3
413487,89.273,3
413488,33.471,3
413489,35.646,3
413490,37.782,3
413491,41.362,3
413492,43.778,3
413493,46.636,3
413494,44.536,3
413495,31.354,3
413496,31.378,3
413497,23.187,3
413498,36.458,3
413499,46.531,3
413500,43.658,3
413501,40.616,3
413502,28.869,3
413503,85.752,3
413504,67.653,3
413505,33.824,3
413506,41.359,3
413507,81.847,3
413508,84.29,3
413509,91.357,3
413510,70.115,3
413511,69.753,3
413512,78.289,3
413514,59.025,3
413515,54.274,3
413516,50.846,3
413517,59.751,3
413518,57.25,3
413519,69.316,3
413520,71.602,3
413521,61.958,3
413522,64.775,3
413523,33.284,3
413524,93.799,3
413525,84.429,3
413526,83.387,3
413527,79.624,3
413528,45.83,3
413529,79.834,3
413530,76.747,3
413531,62.845,3
413532,57.4,3
413533,50.689,3
413534,42.85,3
413535,40.154,3
413536,37.544,3
413537,39.143,3
413538,22.774,3
413539,25.472,3
413540,60.653,3
413541,66.507,3
413542,71.407,3
413543,67.438,3
413544,79.708,3
413545,82.479,3
413546,84.149,3
413547,29.134,3
413548,31.679,3
413549,33.507,3
413550,39.266,3
413551,40.687,3
413552,57.986,3
413553,47.505,3
413554,57.288,3
413555,55.669,3
413556,41.3,3
413557,53.764,3
413558,40.991,3
413559,39.609,3
413560,48.392,3
413562,18.182,3
413563,21.694,3
413564,22.387,3
413565,22.553,3
413566,51.208,3
413567,47.172,3
413568,36.876,3
413569,51.576,3
413570,34.226,3
413571,9.29,3
413574,28.308,3
413575,29.755,3
413576,35.251,3
413577,50.072,3
413578,44.586,3
413579,55.998,3
413580,59.212,3
413581,73.388,3
413582,48.908,3
413583,24.067,3
413584,20.722,3
413585,41.159,3
413586,35.136,3
413587,46.176,3
413588,41.884,3
413589,48.064,3
413590,41.585,3
413591,28.218,3
413593,41.555,3
413594,34.509,3
413595,30.095,3
413596,28.264,3
413597,24.622,3
413598,31.71,3
413599,25.225,3
413600,20.667,3
413601,24.52,3
413602,27.272,3
413603,19.693,3
413605,93.19,3
413606,107.854,3
413607,86.436,3
413608,96.427,3
413609,72.411,3
413610,57.623,3
413611,65.158,3
413612,54.408,3
413613,46.608,3
413614,48.061,3
413615,50.016,3
413617,85.399,3
413618,87.691,3
413619,88.871,3
413620,68.274,3
413621,57.407,3
413622,61.923,3
413623,7.473,3
413624,52,3
413625,70.259,3
413626,72.396,3
413627,64.024,3
413628,75.703,3
413629,77.498,3
413630,74.372,3
413631,92.021,3
413632,98.852,3
413634,82.452,3
413635,93.571,3
413636,106.431,3
413637,106.626,3
413638,58.287,3
413639,85.907,3
413640,40.82,3
413641,55.151,3
413643,42.472,3
413644,13.721,3
413647,48.276,3
413648,49.722,3
413649,11.418,3
413650,46.149,3
413651,49.172,3
413652,55.881,3
413653,53.506,3
413654,47.315,3
413655,48.246,3
413657,52.42,3
413658,62.749,3
413659,63.761,3
413660,49.618,3
413661,54.935,3
413662,14.75,3
413663,16.548,3
413664,56.848,3
413665,51.537,3
413666,57.88,3
413668,60.137,3
413669,50.207,3
413670,42.924,3
413671,41.923,3
413672,49.646,3
413673,33.464,3
413674,29.71,3
413675,26.809,3
413676,27.579,3
413677,26.02,3
413678,23.312,3
413679,18.685,3
413680,35.718,3
413681,411.979,3
413682,211.676,3
413683,5.759,3
413684,8.524,3
413685,55.812,3
413686,32.525,3
413687,17.517,3
413688,14.849,3
413690,18.745,3
413691,41.592,3
413692,41.537,3
413693,21.925,3
413694,4.537,3
413695,9.881,3
413696,22.374,3
413697,20.065,3
413698,6.541,3
413700,4.936,3
413701,12.772,3
413702,39.41,3
413703,53.568,3
413704,25.083,3
413705,15.186,3
413706,12.79,3
413707,10.147,3
413711,21.01,3
413712,2.376,3
413713,2.493,3
413715,27.078,3
413716,56.948,3
413718,33.605,3
413720,30.13,3
413722,26.69,3
413723,24.289,3
413725,13.752,3
413726,12.447,3
413727,13.994,3
413729,6.939,3
413730,18.623,3
413731,20.998,3
413732,35.291,3
413733,90.105,3
413734,78.597,3
413735,49.974,3
413736,49.792,3
413737,2.856,3
413738,64.769,3
413739,2.478,3
413740,2.311,3
413741,29.252,3
413742,3.348,3
413743,3.483,3
413744,39.951,3
413745,67.337,3
413746,39.22,3
413747,19.576,3
413748,28.109,3
413749,9.909,3
413751,8.521,3
413752,14.02,3
413753,10.191,3
413754,17.433,3
413755,21.966,3
413756,19.831,3
413757,26.031,3
413758,25.958,3
413759,35.063,3
413763,14.985,3
413765,13.908,3
413766,16.738,3
413767,23.822,3
413768,38.568,3
413769,19.984,3
413770,17.729,3
413771,15.883,3
413772,21.127,3
413773,37.955,3
413774,18.508,3
413775,18.196,3
413776,40.002,3
413777,35.368,3
413778,36.794,3
413779,37.611,3
413780,34.203,3
413781,36.142,3
413782,38.924,3
413783,42.359,3
413784,39.232,3
413785,32.653,3
413786,23.023,3
413787,15.57,3
413788,20.333,3
413789,23.238,3
413790,32.028,3
413791,45.151,3
413792,46.001,3
413793,38.46,3
413794,35.193,3
413795,36.904,3
413796,35.812,3
413797,41.438,3
413798,47.263,3
413799,152.892,3
413800,108.591,3
413801,93.341,3
413802,107.506,3
413803,104.656,3
413804,76.967,3
413805,108.02,3
413806,160.779,3
413807,145.246,3
413808,105.223,3
413809,42.774,3
413810,14.037,3
413811,59.243,3
413812,61.217,3
413813,33.247,3
413814,28.887,3
413815,33.447,3
413816,34.168,3
413817,31.909,3
413818,38.283,3
413819,40,3
413820,163.991,3
413821,142.633,3
413822,121.185,3
413823,90.993,3
413824,88.832,3
413825,102.097,3
413826,128.258,3
413827,161.534,3
413828,171.506,3
413829,143.932,3
413830,121.889,3
413831,102.175,3
413832,116.184,3
413833,131.474,3
413834,99.593,3
413835,97.9,3
413836,79.317,3
413837,91.664,3
413838,96.659,3
413839,56.455,3
413840,4.288,3
413841,173.253,3
413842,11.594,3
413843,15.214,3
413844,34.451,3
413845,30.672,3
413846,15.319,3
413847,11.855,3
413848,13.158,3
413849,20.983,3
413850,37.734,3
413851,61.98,3
413852,101.099,3
413853,129.2,3
413855,18.708,3
413857,13.463,3
413858,23.677,3
413861,24.82,3
413862,23.282,3
413863,16.855,3
413864,25.046,3
413865,22.404,3
413866,112.919,3
413867,97.301,3
413871,7.565,3
413872,7.384,3
413875,9.808,3
413877,19.984,3
413878,28.847,3
413880,14.352,3
413882,10.326,3
413887,121.208,3
413888,256.181,3
413889,251.825,3
413890,236.962,3
413891,247.042,3
413892,259.299,3
413893,254.556,3
413894,254.352,3
413895,261.405,3
413896,272.592,3
413897,254.109,3
413898,270.577,3
413899,220.406,3
413900,176.945,3
413901,178.106,3
413902,209.009,3
413903,187.702,3
413904,166.192,3
413905,140.144,3
413906,121.076,3
413907,109.079,3
413908,106.845,3
413909,228.368,3
413910,238.752,3
413911,223.052,3
413912,227.748,3
413913,217.962,3
413914,235.821,3
413915,248.788,3
413916,256.458,3
413917,246.375,3
413918,204.798,3
413919,198.427,3
413920,196.725,3
413921,209.046,3
413922,209.052,3
413923,206.481,3
413924,197.363,3
413925,136.242,3
413926,133.817,3
413927,171.983,3
413928,184.675,3
413929,183.84,3
413930,200.776,3
413931,70.07,3
413932,89.542,3
413933,93.301,3
413934,72.702,3
413935,85.987,3
413936,107.071,3
413937,120.941,3
413938,90.653,3
413939,100.635,3
413940,91.571,3
413941,114.468,3
413942,148.07,3
413943,159.135,3
413944,176.255,3
413945,193.101,3
413946,198.129,3
413947,138.316,3
413948,139.074,3
413949,168.812,3
413950,137.311,3
413951,158.073,3
413952,202.54,3
413954,94.791,3
413955,83.404,3
413956,76.373,3
413957,71.173,3
413958,66.298,3
413959,61.341,3
413960,73.228,3
413961,99.326,3
413962,79.817,3
413963,72.227,3
413964,74.776,3
413965,61.09,3
413966,66.349,3
413967,75.468,3
413968,64.638,3
413969,69.024,3
413970,60.785,3
413971,50.315,3
413972,44.889,3
413973,68.39,3
413974,61.809,3
413975,128.549,3
413976,104.811,3
413977,106.589,3
413978,110.838,3
413979,88.874,3
413980,88.159,3
413981,112.283,3
413982,49.9,3
413983,55.937,3
413984,62.656,3
413985,71.695,3
413986,81.601,3
413987,73.58,3
413988,219.415,3
413989,236.32,3
413990,242.179,3
413991,73.928,3
413992,70.019,3
413993,87.492,3
413994,97.736,3
413995,115.491,3
413996,144.888,3
413997,55.318,3
413998,67.497,3
413999,66.539,3
414000,65.017,3
414001,52.642,3
414002,47.886,3
414003,53.728,3
414004,57.793,3
414005,22.485,3
414006,33.23,3
414007,34.968,3
414008,44.281,3
414009,56.364,3
414010,63.597,3
414011,74.836,3
414012,62.204,3
414013,62.32,3
414014,56.119,3
414015,44.604,3
414016,49.966,3
414017,39.241,3
414018,45.541,3
414019,13.93,3
414020,13.631,3
414021,20.874,3
414022,21.506,3
414023,30.511,3
414024,24.952,3
414025,19.26,3
414026,19.389,3
414027,31.299,3
414028,22.612,3
414029,25.711,3
414030,31.963,3
414031,14.133,3
414032,13.515,3
414033,61.179,3
414034,72.116,3
414035,65.616,3
414036,65.893,3
414037,55.222,3
414038,59.921,3
414039,56.541,3
414040,66.05,3
414041,27.168,3
414042,39.157,3
414043,20.597,3
414044,18.149,3
414045,18.165,3
414046,71.224,3
414047,61.804,3
414048,64.972,3
414049,65.501,3
414050,60.842,3
414051,58.42,3
414052,59.56,3
414053,53.269,3
414054,14.833,3
414055,33.272,3
414056,26.097,3
414057,22.232,3
414058,20.595,3
414059,19.569,3
414060,19.51,3
414061,21.024,3
414062,22.226,3
414063,46.958,3
414064,43.588,3
414065,46.795,3
414066,30.173,3
414068,33.435,3
414069,47.845,3
414070,50.04,3
414071,44.302,3
414072,54.217,3
414073,57.117,3
414074,48.338,3
414075,52.496,3
414076,43.462,3
414077,45.958,3
414078,19.704,3
414079,15.802,3
414080,28.59,3
414081,19.096,3
414082,24.505,3
414083,54.953,3
414084,72.659,3
414085,46.979,3
414086,34.132,3
414087,29.841,3
414088,29.871,3
414089,32.239,3
414090,32.005,3
414091,36.258,3
414092,34.937,3
414093,40.053,3
414094,39.623,3
414095,32.872,3
414096,39.221,3
414097,44.71,3
414098,44.07,3
414099,39.77,3
414100,32.883,3
414101,36.276,3
414102,38.333,3
414103,47.467,3
414104,41.983,3
414105,43.208,3
414106,42.89,3
414107,31.692,3
414108,29.985,3
414109,29.75,3
414110,13.012,3
414111,15.119,3
414112,19.793,3
414113,37.216,3
414114,23.961,3
414115,59.732,3
414116,66.865,3
414117,18.951,3
414118,26.569,3
414119,49.825,3
414120,48.654,3
414121,40.396,3
414122,43.865,3
414123,28.835,3
414124,18.262,3
414125,13.977,3
414126,21.938,3
414127,35.474,3
414128,16.968,3
414129,41.826,3
414130,33.772,3
414131,49.177,3
414132,43.505,3
414133,44.829,3
414134,53.736,3
414135,15.946,3
414136,12.361,3
414137,7.872,3
414140,25.58,3
414141,26.81,3
414142,16.766,3
414143,19.13,3
414144,14.549,3
414145,20.285,3
414146,20.045,3
414147,36.294,3
414148,32.56,3
414149,42.812,3
414150,38.757,3
414151,40.614,3
414152,33.257,3
414153,34.273,3
414154,39.333,3
414155,34.303,3
414156,35.466,3
414157,38.007,3
414158,37.456,3
414160,31.45,3
414161,26.534,3
414162,28.531,3
414163,26.665,3
414164,25.331,3
414165,27.392,3
414166,29.24,3
414167,31.307,3
414168,31.925,3
414172,40.648,3
414173,6.9,3
414174,7.299,3
414175,9.222,3
414177,24.786,3
414178,26.393,3
414179,11.956,3
414180,38.355,3
414181,37.342,3
414182,34.941,3
414183,85.087,3
414184,68.206,3
414185,49.706,3
414186,38.409,3
414187,47.245,3
414188,44.106,3
414189,35.54,3
414190,33.95,3
414191,37.946,3
414192,35.517,3
414193,43.2,3
414194,18.496,3
414195,13.737,3
414196,11.285,3
414197,10.092,3
414198,17.352,3
414200,30.591,3
414201,34.755,3
414202,19.609,3
414204,42.785,3
414205,34.079,3
414206,28.66,3
414207,31.879,3
414208,28.856,3
414209,26.569,3
414210,29.402,3
414211,29.139,3
414213,13.921,3
414214,27.338,3
414215,42.316,3
414216,26.971,3
414217,7.833,3
414218,10.778,3
414219,10.183,3
414220,45.564,3
414221,38.678,3
414222,30.486,3
414223,28.19,3
414224,25.77,3
414225,27.433,3
414226,26.327,3
414227,30.425,3
414228,30.361,3
414229,26.482,3
414230,15.519,3
414231,19.074,3
414232,25.858,3
414233,31.866,3
414236,17.63,3
414237,34.83,3
414238,35.886,3
414239,26.183,3
414240,28.64,3
414241,29.833,3
414242,32.628,3
414243,22.109,3
414244,13.008,3
414245,13.612,3
414246,16.356,3
414247,22.944,3
414248,17.805,3
414249,25.04,3
414250,30.063,3
414251,7.566,3
414252,24.807,3
414253,26.968,3
414254,20.654,3
414255,17.792,3
414256,19.771,3
414257,17.697,3
414258,17.863,3
414259,19.055,3
414260,24.017,3
414261,38.148,3
414262,26.272,3
414263,33.014,3
414264,31.921,3
414265,19.492,3
414266,19.307,3
414267,10.949,3
414268,22.079,3
414269,20.317,3
414270,25.388,3
414271,14.324,3
414272,15.197,3
414273,12.308,3
414274,13.523,3
414275,33.447,3
414276,15.689,3
414278,19.727,3
414279,13.457,3
414280,40.04,3
414282,32.216,3
414283,36.025,3
414284,28.593,3
414285,46.187,3
414286,52.569,3
414287,49.441,3
414288,54.337,3
414289,48.977,3
414290,50.329,3
414292,53.5,3
414293,44.289,3
414294,25.255,3
414295,19.699,3
414296,46.204,3
414297,24.189,3
414298,17.874,3
414299,16.232,3
414300,24.323,3
414301,37.057,3
414302,13.969,3
414303,83.871,3
414304,61.863,3
414305,73.624,3
414306,68.681,3
414307,62.195,3
414308,44.325,3
414309,54.101,3
414310,60.699,3
414311,55.437,3
414312,38.731,3
414313,42.019,3
414314,40.923,3
414315,41.258,3
414316,43.341,3
414317,43.296,3
414318,40.11,3
414319,38.367,3
414320,41.075,3
414321,44.319,3
414322,21.479,3
414323,18.614,3
414324,57.357,3
414325,57.474,3
414326,56.529,3
414327,51.202,3
414328,53.803,3
414329,68.679,3
414330,63.304,3
414331,69.953,3
414332,66.54,3
414333,63.69,3
414334,75.576,3
414335,69.1,3
414336,66.119,3
414337,61.779,3
414338,53.867,3
414339,52.537,3
414340,49.099,3
414341,61.2,3
414342,45.29,3
414343,62.146,3
414344,70.992,3
414345,79.772,3
414346,75.952,3
414347,48.816,3
414348,48.062,3
414349,59.781,3
414350,58.984,3
414351,75.103,3
414352,62.948,3
414353,53.065,3
414354,37.647,3
414355,33.427,3
414356,31.07,3
414357,63.468,3
414358,56.08,3
414359,50.789,3
414360,74.971,3
414361,72.202,3
414362,63.105,3
414363,68.63,3
414364,57.963,3
414365,64.873,3
414366,70.384,3
414367,28.465,3
414368,52.158,3
414369,62.24,3
414370,51.439,3
414371,55.818,3
414372,43.052,3
414373,53.52,3
414374,36.822,3
414375,35.664,3
414376,37.031,3
414377,55.783,3
414378,59.081,3
414379,75.739,3
414380,68.887,3
414381,70.889,3
414382,73.733,3
414383,70.14,3
414384,55.093,3
414385,78.12,3
414386,43.669,3
414388,38.424,3
414389,77.82,3
414390,86.719,3
414391,71.679,3
414392,71.168,3
414395,54.52,3
414397,56.492,3
414398,52.669,3
414399,38.684,3
414400,55.178,3
414401,59.323,3
414402,62.15,3
414403,55.604,3
414404,63.248,3
414405,67.746,3
414406,80.729,3
414407,69.966,3
414408,69.712,3
414409,69.07,3
414410,73.72,3
414416,34.953,3
414420,20.356,3
414421,20.932,3
414423,25.053,3
414424,23.855,3
414426,29.175,3
414431,40.56,3
414432,43.275,3
414433,77.061,3
414434,49.52,3
414435,48.017,3
414436,59.923,3
414437,65.875,3
414438,68.27,3
414439,72.665,3
414440,57.862,3
414441,49.3,3
414442,50.973,3
414443,48.48,3
414444,31.041,3
414445,63.789,3
414446,52.457,3
414447,50.165,3
414448,60.564,3
414449,66.987,3
414450,67.769,3
414451,61.459,3
414452,60.409,3
414453,65.564,3
414454,65.602,3
414455,51.633,3
414456,48.691,3
414459,39.675,3
414460,55.166,3
414461,56.52,3
414462,63.239,3
414463,62.948,3
414465,49.039,3
414466,35.102,3
414467,27.611,3
414468,26.461,3
414470,28.818,3
414471,45.154,3
414473,45.952,3
414474,46.277,3
414475,41.203,3
414476,47.943,3
414478,59.143,3
414479,49.936,3
414480,7.469,3
414481,10.81,3
414482,15.981,3
414483,11.112,3
414484,11.38,3
414485,33.573,3
414486,31.432,3
414487,50.868,3
414488,50.02,3
414490,45.069,3
414491,59.423,3
414492,64.231,3
414493,68.335,3
414494,69.187,3
414495,50.826,3
414496,43.536,3
414497,146.632,3
414498,196.693,3
414499,249.069,3
414500,317.864,3
414501,152.168,3
414502,83.603,3
414503,337.336,3
414504,371.475,3
414505,316.783,3
414506,338.306,3
414507,174.336,3
414508,119.715,3
414509,204.387,3
414510,208.728,3
414511,122.857,3
414513,23.656,3
414514,11.954,3
414515,12.536,3
414516,55.12,3
414517,87.22,3
414518,208.972,3
414519,355.015,3
414520,335.27,3
414521,335.249,3
414522,23.031,3
414523,344.946,3
414524,345.137,3
414525,129.695,3
414526,79.119,3
414527,87.395,3
414528,129.503,3
414529,133.468,3
414530,293.236,3
414531,306.177,3
414532,370.809,3
414533,105.393,3
414534,17.608,3
414535,160.831,3
414536,94.495,3
414537,110.903,3
414538,315.747,3
414539,149.538,3
414540,185.693,3
414541,56.102,3
414542,56.502,3
414543,88.866,3
414544,139.347,3
414545,175.151,3
414546,124.36,3
414547,104.943,3
414548,64.242,3
414549,130.314,3
414550,56.908,3
414551,356.299,3
414552,208.731,3
414553,363.891,3
414554,355.983,3
414555,354.099,3
414556,316.807,3
414557,265.151,3
414558,229.44,3
414559,328.521,3
414560,36.921,3
414561,29.724,3
414562,67.418,3
414563,62.897,3
414564,394.889,3
414565,409.195,3
414566,451.294,3
414567,532.472,3
414568,499.305,3
414569,44.159,3
414570,53.218,3
414571,41.781,3
414572,-198.633,3
414573,-206.249,3
414574,-204.833,3
414575,-172.678,3
414576,85.375,3
414577,61.706,3
414578,130.089,3
414579,170.613,3
414580,39.649,3
414581,219.217,3
414582,253.167,3
414583,237.885,3
414584,393.88,3
414585,501.424,3
414586,664.088,3
414587,6.035,3
414588,6.995,3
414589,65.659,3
414590,41.018,3
414591,39.787,3
414592,21.202,3
414593,21.58,3
414594,220.451,3
414595,167.234,3
414596,39.353,3
414597,26.177,3
414598,60.484,3
414599,54.903,3
414600,10.742,3
414601,164.75,3
414603,48.128,3
414604,92.382,3
414605,350.804,3
414606,369.704,3
414607,485.809,3
414609,814.874,3
414610,816.776,3
414611,507.275,3
414612,202.781,3
414613,396.154,3
414614,478.443,3
414615,8.325,3
414616,22.626,3
414617,12.413,3
414618,81.12,3
414622,526.075,3
414623,12.701,3
414624,73.232,3
414625,171.198,3
414626,188.76,3
414627,220.316,3
414629,3.521,3
414630,8.027,3
414631,4.803,3
414632,21.944,3
414633,20.78,3
414634,14.503,3
414635,56.025,3
414636,20.611,3
414637,24.588,3
414638,336.375,3
414639,828.55,3
414641,206.717,3
414642,234.458,3
414643,484.415,3
414644,5.711,3
414645,5.342,3
414646,187.35,3
414647,281.87,3
414648,364.3,3
414649,545.469,3
414650,567.832,3
414651,566.206,3
414652,669.424,3
414653,573.709,3
414654,639.126,3
414655,739.297,3
414656,808.121,3
414657,473.956,3
414658,149.879,3
414659,781.055,3
414660,7.618,3
414661,8.24,3
414662,4.153,3
414663,11.913,3
414664,568.744,3
414665,393.536,3
414666,349.114,3
414667,23.574,3
414668,75.64,3
414669,63.659,3
414670,49.315,3
414671,40.228,3
414672,116.37,3
414673,-207.176,3
414674,346.587,3
414675,46.35,3
414676,11.072,3
414677,3.508,3
414679,2.139,3
414681,77.574,3
414684,277.523,3
414685,258.469,3
414686,218.426,3
414687,201.595,3
414688,3.239,3
414689,13.809,3
414690,25.824,3
414691,52.285,3
414692,-207.184,3
414693,181.707,3
414694,-190.952,3
414695,-188.248,3
414696,431.922,3
414697,436.125,3
414698,445.444,3
414699,466.765,3
414700,467.489,3
414701,480.475,3
414702,470.222,3
414703,480.952,3
414704,518.171,3
414705,459.817,3
414706,410.096,3
414707,346.783,3
414708,352.726,3
414709,328.729,3
414710,322.365,3
414711,339.362,3
414712,383.417,3
414713,445.266,3
414714,-201.107,3
414715,944.413,3
414716,940.533,3
414717,949.128,3
414718,1003.232,3
414719,1036.916,3
414720,1092.086,3
414721,1082.343,3
414722,1025.336,3
414723,918.659,3
414724,831.983,3
414725,782.568,3
414726,654.181,3
414727,595.055,3
414728,548.257,3
414729,497.725,3
414730,434.62,3
414731,345.984,3
414732,336.686,3
414733,262.422,3
414734,344.783,3
414735,230.044,3
414736,914.031,3
414737,964.817,3
414738,966.017,3
414739,697.811,3
414740,221.762,3
414741,265.183,3
414742,83.683,3
414743,115.229,3
414744,229.225,3
414745,310.177,3
414746,394.394,3
414747,466.583,3
414748,607.757,3
414749,669.86,3
414750,714.9,3
414751,762.615,3
414752,874.918,3
414753,903.282,3
414754,937.914,3
414755,569.457,3
414756,784.803,3
414757,442.521,3
414758,61.042,3
414759,79.912,3
414760,65.291,3
414761,55.079,3
414762,1.114,3
414763,85.441,3
414764,143.558,3
414765,65.37,3
414766,65.027,3
414767,67.584,3
414768,74.68,3
414769,-183.91,3
414770,-96.916,3
414771,25.197,3
414772,89.727,3
414773,359.755,3
414774,347.094,3
414775,326.995,3
414776,352.959,3
414777,366.539,3
414778,388.682,3
414779,709.402,3
414780,702.746,3
414781,72.707,3
414782,182.182,3
414783,231.172,3
414784,254.864,3
414785,760.808,3
414786,-63.341,3
414787,-195.137,3
414788,-202.023,3
414789,-203.25,3
414790,744.979,3
414791,710.942,3
414792,102.263,3
414793,125.014,3
414794,166.209,3
414795,144.403,3
414796,151.882,3
414797,217.859,3
414798,259.58,3
414799,133.411,3
414800,76.37,3
414801,92.168,3
414802,235.101,3
414803,260.7,3
414804,381.122,3
414805,340.976,3
414806,-197.053,3
414807,217.139,3
414808,312.329,3
414809,82.006,3
414810,156.527,3
414811,239.524,3
414812,40.183,3
414813,-187.036,3
414814,-37.616,3
414815,433.145,3
414816,676.646,3
414817,690.125,3
414818,770.825,3
414819,837.676,3
414820,655.778,3
414821,543.509,3
414822,491.524,3
414823,431.651,3
414824,308.153,3
414825,499.063,3
414826,147.098,3
414827,203.164,3
414828,223.033,3
414829,314.483,3
414830,184.845,3
414831,-188.14,3
414832,790.511,3
414833,716.163,3
414834,745.86,3
414835,697.144,3
414836,729.683,3
414837,724.209,3
414838,763.678,3
414839,699.445,3
414840,636.206,3
414841,80.506,3
414842,143,3
414843,153.786,3
414844,303.942,3
414845,78.715,3
414846,145.721,3
414847,836.32,3
414848,978.731,3
414849,946.837,3
414850,154.581,3
414851,282.262,3
414852,527.204,3
414853,838.647,3
414854,951.114,3
414855,940.518,3
414856,1074.89,3
414857,971.816,3
414858,379.401,3
414859,449.775,3
414860,457.91,3
414861,693.153,3
414862,822.328,3
414863,569.502,3
414864,289.851,3
414865,254.242,3
414866,57.947,3
414867,225.398,3
414868,487.547,3
414869,-207.883,3
414870,92.672,3
414871,834.697,3
414873,834.04,3
414874,365.345,3
414875,434.848,3
414876,217.67,3
414877,173.374,3
414878,-199.159,3
414879,-189.241,3
414880,-201.876,3
414881,337.336,3
414882,209.424,3
414883,98.811,3
414884,783.736,3
414885,755.609,3
414886,698.712,3
414887,593.843,3
414888,833.946,3
414889,390.637,3
414890,749.12,3
414891,618.063,3
414892,624.845,3
414893,227.568,3
414894,168.347,3
414895,182.899,3
414896,215.686,3
414897,-187.116,3
414898,185.676,3
414900,-203.485,3
414901,-188.403,3
414902,-201.466,3
414903,189.626,3
414904,72.058,3
414905,260.822,3
414906,99.263,3
414907,75.051,3
414908,117.198,3
414909,134.466,3
414910,193.594,3
414911,198.012,3
414912,176.404,3
414913,274.541,3
414914,182.021,3
414915,311.991,3
414916,123.396,3
414917,102.982,3
414918,719.42,3
414919,789.227,3
414920,136.344,3
414921,139.584,3
414922,198.038,3
414923,68.977,3
414924,88.94,3
414925,274.393,3
414926,-171.713,3
414927,-164.34,3
414928,161.335,3
414929,226.701,3
414930,303.392,3
414931,312.524,3
414932,372.864,3
414933,414.879,3
414934,471.079,3
414935,517.053,3
414936,786.656,3
414937,789.742,3
414938,868.234,3
414939,13.889,3
